user.state.subs,binari.engaged,total.user.time.played.week.journey,periodicity,daytime.listened,total.user.skipped.week.journey,v1.perc.listened,artists.playlists.perc.listened,charts.perc.listened,content.lens.perc.listened,now.series.perc.listened,offline.playlists.perc.listened,online.playlist.perc.listened,playlists.perc.listened,promo.perc.listened,radio.perc.listened,recently.played.perc.listened,search.perc.listened,unknown.perc.listened,total.user.ratio.success.search.play.after30.sec,total.avg.time.background.week.journey,total.avg.time.foreground.week.journey,total.unique.playlists.played.week.journey,total.user.created.week.journey,total.user.trackadded.week.journey,total.user.ratio.skipped.week.journey,total.user.ratio.saved.week.journey,total.user.ratio.added.week.journey,songs.per.playlist.ratio
23,No,1744.5,5.359,Night,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,6114,671,1,2,19,0,0,180.952,19
23,No,1483,0,Early,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1833,549,2,0,0,0,0,0,0
23,No,7925.25,0.326,Early,7.75,0,16.3,1.867,3.2,5.1,0,0,18.967,7.133,0,15.4,59.25,1.4,60.8,26928.5,2384.25,17.25,0,0,10.58,0,0,0
23,No,1002,0,Early,23,0,0,0,3.1,0,0,0,0,84.4,0,0,12.5,0,100,551,59,3,0,0,71.875,0,0,0
85,No,2913,0.218,Day,8,0,3.8,0,2.6,64.1,0,0,20.5,9,0,0,100,0,0,2030,320,5,0,0,36.364,0,0,0
23,No,520,0,Early,2,0,0,0,37.5,0,0,0,62.5,0,0,0,0,0,0,26,367,3,0,0,25,0,0,0
23,No,2101,0.209,Day,10,0,25,0,4.2,0,66.7,0,0,0,0,4.2,0,0,0,36,2335,5,0,0,41.667,70.833,0,0
23,No,661.6,2.352,Early,15.4,0,0,20,0,56.65,0,0,65.95,23.1,0,0,28.35,0,25,627.6,279,3.6,0,0,87.5,0,0,0
23,Yes,4176.5,2.369,Night,0,0,100,0,0,0,0,0,97.9,2.1,0,0,0,0,0,10004,788.667,1.5,0,0,0,0,0,0
23,No,1785,0.27,Night,15,0,5.4,0,16.1,0,0,0,23.2,19.6,32.1,0,3.6,0,0,170,504,19,0,0,26.786,0,0,0
23,No,21,0,Early,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0
23,No,4590.5,0.442,Night,5,0,0,0,5.4,0,0,0,16.2,0,0,83.8,10.8,0,0,141464,4779.5,2,0,0,23.81,0,0,0
23,No,1044.75,1.358,Day,30,0,1.3,25,0,16.7,0,0,51.9,35.3,54.133,58.3,24.55,0,112.5,81071.25,1198,5.5,2,1,85.106,8.511,2.837,0.5
53,Yes,550,10.387,Early,14,0,8.25,0,0,94,0,0,97.8,0,0,0,63.9,0,14.3,6509,297,1.5,0,0,96.552,0,0,0
23,No,227,0,Night,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,25388,146,1,0,0,0,0,0,0
23,Yes,1449,5.262,Early,2,0,1.4,0,69.55,25.8,92.9,6.5,25.9,4.25,0,0,0,0,0,134,1848,6,2,65,2.247,34.27,73.034,32.5
23,No,11919.8,0.51,Early,171,0,9.5,0,42.3,80.6,0,55.24,5.4,0,0,0,0,0,0,9175.8,2500,14.2,1,79.5,75.932,0.444,35.302,159
23,No,1254,0,Early,12,0,0,0,0,0,100,0,0,0,0,0,0,0,0,5321,761,1,0,0,40,0,0,0
23,No,6413.333,1.709,Night,23,0,0,0,99.817,0,0,0,0,0,0,0,1.1,0,0,17209.833,487.667,1.833,0,0,47.917,0,0,0
23,Yes,3343.667,4.703,Day,8,0,0,0,0,8.45,91.9,0,7.4,0,0,5.2,3,0,75,48469,646,2.667,0,0,13.714,31.714,0,0
23,Yes,8163.667,0.568,Early,6.182,0,19.583,10.15,13.46,22.163,8.8,0,44.92,9.675,3.875,29.51,10.9,0,64.3,17722.917,830.25,6.917,0,0,10.317,1.669,0,0
117,No,605,2.697,Late night,22.5,0,7,0,93,100,0,0,0,0,0,0,0,0,0,31034.5,395.5,2,0,0,80.357,7.143,0,0
23,No,17491,0.273,Day,9.778,0,8.083,33.167,22.556,27.58,0,16.05,7.94,10.8,2.6,9.85,9.9,0,31.3,103667.556,6588,12,3.667,27.25,7.291,10.439,20.319,9.909
23,Yes,2012.333,4.609,Day,0,0,25,0,16.7,75,0,0,54.15,0,0,75,0,0,0,2034.333,426.4,3,0,0,0,0,0,0
23,No,19308,0.051,Early,321,0,0,0,0,1,0,0,0,0,99,0,0,0,0,20669,647.5,6,0,0,84.031,0,0,0
23,No,4500.667,0.826,Day,60.5,0,12.45,0,0,70.75,0,0,2.5,42.3,44.7,0,1.9,0,0,63935.333,1773,4,0,0,93.557,0,0,0
53,No,1882.667,1.79,Early,3,0,0,0,0,0,0,100,0,0,0,0,0,0,100,3086.667,364,2.333,0,0,18,0,0,0
23,No,24065.4,0.163,Early,74,0,33.325,1.8,18.733,7.633,30.6,0,14.8,7.825,0.3,8.975,10.8,0,110,44015.6,3050.2,23.2,0,0,21.095,17.674,0,0
23,Yes,11745.9,0.591,Day,54.778,0,34.5,0,16.3,0.8,0,74.456,0.3,4.5,55.4,11,10,0,63.2,9278.9,975.6,4.7,2,15,45.572,0,12.479,7.5
23,No,37936.545,0.168,Early,102.909,0,45.771,15.3,0,53.725,0,18.3,20.72,6.9,44.2,6.933,0,0,0,174071.636,1883.727,6.182,2,38,36.282,0,13.397,19
23,No,5100.25,1.892,Day,0,0,23.95,0,0,56.5,0,0,59.3,10.2,0,44.4,34.3,0,120,5421.667,537.429,2.25,2,2,0,0,6.452,1
53,Yes,5043.5,1.504,Day,13.286,0,4.5,0,26.6,28.6,0,0,67.675,41.45,86.5,16,37.66,0,57.1,3256.5,1120,6.375,1,2,35.907,0,5.405,2
53,No,1387.5,1.151,Night,4,0,5.7,0,0,0,0,0,100,0,0,94.3,0,0,0,2139,2001,1.5,0,0,21.053,0,0,0
53,Yes,35067.273,0.374,Late night,57.556,0,6.55,0.5,18.2,1,0.8,70.9,33.38,33.645,20.475,14.3,4.875,0,7.5,253240.545,1613.909,5.364,3.5,159,28.264,0.491,78.08,45.429
53,Yes,2013.111,1.949,Early,4,0,54.814,13.3,9.4,47,0,0,31.3,39.92,0,0,40.95,0,33.3,14193.778,870.222,4,0,2,14.754,0,7.377,0
23,Yes,14486.583,0.308,Day,26.667,0,22.8,22.067,10.929,0.6,59.706,0,15.85,14.6,0,22,8.787,0,12.5,28247.667,1764.667,7.333,0,0,17.372,2.85,0,0
53,No,18600,0.112,Night,456,0,0.2,0,0,4.9,0,17.2,77.7,0,0,0,0,0,0,9392,6188,26,1,42,82.609,0,7.609,42
53,No,4477,1.33,Day,31,0,31.8,5.7,8,1.1,3.4,15.9,55.7,0,13.6,1.1,5.7,0,8.3,127292.667,7333,8.5,10,7.5,63.918,463.918,15.464,0.75
53,Yes,8663.833,1.701,Day,44,0,27.7,4.2,63.13,24.62,0,0,38.45,23.92,0,0,17.2,0,75,33623,516.286,4.5,0,0,49.438,0,0,0
53,Yes,6326.8,0.723,Day,12,0,10.4,0,0,0,0,0,49.325,60.925,31.9,0,16.7,0,75,4681.6,708.2,3.4,0,0,32.432,0,0,0
23,No,3106,0,Day,8,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3627,133,1,0,0,42.105,0,0,0
53,No,5585.667,0.961,Night,18,0,0,0,0,100,0,100,0,0,0,0,0,0,0,47093,164.667,1,0,0,58.696,0,0,0
23,Yes,7333.636,0.737,Day,4.429,0,78.5,0,22.9,19.2,0,0,50,34.96,2.9,0,43.933,0,68.4,8382,195.364,2.636,0,0,11.882,0,0,0
53,Yes,8682.889,0.45,Day,171.571,0,20.9,0,0,7.3,8.5,56.75,57.967,27.8,65.575,6.2,12.9,0,14.3,52988.9,2194.6,40,1,50.833,69.431,2.023,20.571,305
53,No,1190.667,2.177,Day,2.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1300.333,113.25,1,0,0,28,0,0,0
53,Yes,4387.75,0.301,Late night,200.333,0,56.45,0,0,38.5,0.7,0.2,90.3,7.9,13.35,12.1,0.4,0,57.1,10365,1188.5,3.25,3,441,97.249,89.806,214.078,147
53,No,2748,0,Day,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,23,217,1,0,0,0,0,0,0
53,Yes,11707.5,0.718,Night,0,0,45.6,0,0,45.6,0,0,0,32.75,0,71.7,54.5,0,20,18968.833,638,2.75,0,0,0,0,0,0
23,Yes,784.75,1.001,Day,1,0,0,0,56.4,67.7,81.338,0,18,28.4,0,18.5,22.5,0,0,152684.917,1634.583,2.167,0,1,8.108,34.054,8.108,0
23,Yes,53.6,9.243,Day,11,0,0,0,0,0,0,0,0,56.25,100,80.567,12.5,0,50,1716,87,1.4,2,7,211.538,0,134.615,3.5
53,Yes,1439,2.422,Day,4,0,100,94.1,0,55.9,0,0,0,0,0,0,0,0,0,8326.8,230.4,1.2,0,0,50,0,0,0
53,No,10007,0.803,Day,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5472.125,4720.625,1,0,5,0,0,7.726,0
53,Yes,3813.5,0.786,Early,20,0,87.333,0,12.5,0,0,0,0,0,25.5,0,0,0,0,13490.5,1570,2.5,0,0,72.727,0,0,0
53,No,9264,3.416,Night,2.5,0,0,0,0,1.5,0,0,51.4,0,0,0,44.05,0,80,9667,1275.333,4,1,1,4.717,0,1.887,1
55,No,1354.6,1.66,Day,16.333,0,0,11.3,3.8,0,95.275,100,3.8,0,0,0,0,0,0,3320,1792,2,2,8,64.304,59.055,31.496,4
23,No,161,0,Day,1,0,0,0,0,0,0,0,0,66.7,33.3,0,0,0,0,10,224,2,0,0,33.333,0,0,0
55,Yes,31756.2,0.75,Day,78,0,1,7.833,13.125,1.9,2.3,74.588,7.367,35.4,5.6,3.167,11.68,0,122.7,25537.167,5976.167,21.8,2,62,21.861,11.211,17.377,93
23,No,14812,0.349,Early,27.333,0,0,0,0,0,53.55,45.35,2.6,0,0,0,1.8,0,0,36281.5,1296.75,3.25,0,9,19.879,0,6.545,0
53,Yes,1716,6.347,Day,36,0,0,0,24.4,50,0,0,15.7,50,0,7.8,100,0,0,2489,140.4,1.667,0,0,180,0,0,0
53,Yes,4091.818,0.537,Day,26.273,0,0,5.2,100,3.3,68.946,0,40.5,21.18,6.65,13.867,14.167,0,13.3,3796.5,1038.917,4.091,0,0,42.067,43.498,0,0
53,Yes,6791.2,1.1,Day,15.5,0,28.186,9.5,9.55,0,60.62,32.83,51.9,10.925,35.25,4.7,24.09,0,59.2,123054.3,2519.7,6.9,0,0,23.169,1.495,0,0
55,Yes,3204.25,6.021,Early,0,0,19.1,0,13,0,0,0,3.4,0,89.06,0,0,0,0,16284.5,161.6,2,0,0,0,0,0,0
53,Yes,2961.8,3.281,Day,2,0,44.8,5.7,0,60.7,0,0,30.1,54.533,0,0,40,0,75,18461.667,676.8,2,0,0,10.989,0,0,0
55,No,3810,1.914,Day,8,0,0,100,38.133,51.425,0,0,59.3,47,0,12.2,21.9,0,100,4672.75,1218.7,2.5,2,6.25,23.443,0,18.315,6.25
53,Yes,4777.5,2.029,Night,0,0,15.9,0,0,27.767,0,0,74.478,24.775,0,0,5.233,0,41.7,6356.875,2165,11.125,1,1,0,3.213,3.213,1
53,Yes,10533.333,2.268,Day,1,0,11.1,0,0,0,0,77.25,11.1,25,31.2,33.55,0,0,0,13327.667,2894,2,0,0,2.222,0,0,0
117,Yes,1569.833,0.888,Day,29,0,29.3,14.5,0,11.85,0,0,37.75,36.875,4.85,39.767,0,0,0,7282.6,190.8,5.5,0,0,44.615,0,0,0
117,Yes,3837,0,Night,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3903,132,1,0,0,0,0,0,0
53,Yes,6975.333,1.301,Day,7,0,0.9,0,37.12,46.3,0,0,15.925,7.8,2.35,0,58.455,0,25,17543.667,2078.333,5.889,1.5,1.5,14.55,0,3.118,1
117,Yes,2629.4,2.794,Day,11.5,0,45.675,8.1,1.4,60,3.5,0,20.9,64.2,41.45,20.333,76.65,0,43.8,1222.5,2375.167,2.8,0,0,48.319,0,0,0
53,Yes,6861.1,0.694,Day,57,0,0,0,42.9,12.167,0,75.846,28.6,0,68.025,7.9,9.05,0,33.3,5824.636,1306.182,13.5,1.5,10.833,69.175,0,13.147,21.667
53,Yes,3657.727,1.259,Day,12.375,0,76.1,0,8.75,6.3,0,80.925,39.814,52.138,0,2.4,12.333,0,30.8,6441.364,963.545,3.182,0,0,45.68,0,0,0
23,No,5682,0.324,Day,12,0,20.5,0,0,43.6,0,0,30.8,0,5.1,0,0,0,0,5617,359,6,0,0,30.769,0,0,0
23,No,1960,0,Night,1,0,0,0,0,93.5,2.2,0,2.2,0,0,0,2.2,0,0,0,3,27,0,0,2.174,2.174,0,0
23,No,418,3.954,Night,25,0,66.7,0,0,0,0,0,18.05,100,97.2,0,0,0,0,23,236,3,0,0,90.361,0,0,0
23,Yes,1331.4,1.327,Day,48,0,0,0,0,0,94.983,10.4,0,0,0,0,13.1,0,200,5827.667,386.875,2.6,0,0,67.416,62.5,0,0
85,Yes,19816.333,1.038,Day,13.125,0,12.35,12.3,45.1,27.1,24.1,46.65,70.631,6.067,11.6,3.9,1.7,0,0,54310.111,1618.333,3,3,49,11.92,43.138,44.501,32.667
23,Yes,983,0,Day,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,785,228,1,0,0,0,0,0,0
23,No,884.75,4.099,Early,0,0,56,0,0,0,0,0,24,48,0,100,0,0,0,15281.75,655.667,2,0,0,0,12.121,0,0
23,Yes,10979,0.395,Day,19.4,0,10.667,6.6,5.6,1.3,67.57,51.933,21.667,6.05,2.45,1.7,17.62,0,18.5,14407.25,2030.083,11.25,1,14.5,18.23,33.046,13.626,58
23,Yes,7854,0.157,Day,96,0,0,0,27.3,0,0,0,72.7,0,0,0,0,0,0,177492,356,4,0,0,79.339,0,0,0
23,No,2539,0,Night,0,0,33.8,0,0,40,0,0,17.9,0,0,0,8.2,0,200,2271,2821,6,4,29,0,13.846,14.872,7.25
23,No,4195,1.409,Day,5.286,0,15.45,0,0,53.95,0,0,87.04,42.033,0,0,0,0,0,2881.25,250.375,1.857,0,0,17.703,0,0,0
23,No,4080,2.859,Day,6,0,73.6,0,95.45,59.2,0,0,64.533,0,0,0,0,0,0,3647.125,757,1.833,0,0,21.557,0,0,0
23,Yes,6423.2,1.11,Night,11.286,0,39.8,0,45.2,24.85,0,59.286,18.533,25.717,0,43.183,0,0,0,6640.8,2967.3,1.9,3.5,15,21.745,0,28.902,4.286
23,Yes,2071.8,1.606,Day,33,0,6.7,0,4.8,9,80.767,0,0,0,0,4.9,42.65,0,16.7,19834.75,585,2.2,0,0,119.565,14.493,0,0
23,Yes,964.667,6.582,Day,26.5,0,0,0,100,0,0,0,0,100,0,100,100,0,41.7,960,141,1.333,0,0,107.432,0,0,0
23,No,15589.4,0.434,Day,2.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,32339.833,565.833,1,0,13,3.388,0,17.615,0
23,No,8189,1.054,Day,8.2,0,25,0,33.9,0,0,0,55.7,50.8,65.1,0,19.05,0,20,44294.5,807.833,2.833,0,0,19.524,0,0,0
23,Yes,1786.4,4.809,Early,2,0,66.7,0,33.3,4,100,0,64,0,0,32,0,0,0,23861,664.333,1.2,2,2,13.889,159.722,13.889,1
23,No,2264,3.411,Day,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2351,43.6,1,0,0,0,0,0,0
23,Yes,6470.75,4.203,Day,7.667,0,23.9,19.6,77.5,91.7,0,0,51.65,54.35,0,0,49.45,0,185.7,4726.25,150.667,3,0,0,17.037,0,0,0
23,No,10854,0.151,Night,117,0,70.8,0,0,4.9,50.3,0,7.6,13.2,0,0,27.5,0,100,45141,4399,8,0,0,49.16,36.555,0,0
23,Yes,20320.917,0.384,Early,13.545,0,15.1,0,24.3,41.567,0,62.408,22.855,9.333,6.3,5.2,6.838,0,59.5,78349.417,1210.167,5.333,1,24,11.762,0,20.839,24
23,Yes,6268.333,0.268,Night,30,0,0,0,0,0,56.55,45.633,0,50,0,0,0,0,0,15722,5386,2,0,0,39.474,0,0,0
23,Yes,6056,0.27,Day,19,0,0,0,0,66.1,0,0,32.1,1.8,0,0,0,0,0,1204,278,6,0,0,33.929,0,0,0
23,Yes,3046.889,1.769,Day,18.5,0,0,0,98.25,0,0,0,94.1,18.25,0,0,0,0,0,15408.375,448.333,1.667,0,0,47.845,0,0,0
23,No,3506.667,0.77,Day,21.5,0,5.3,0,0,10.4,0,0,63.133,4.2,45.8,0,19.8,0,60,2178.667,1322.8,4.333,0,0,60.28,0,0,0
23,Yes,3632.857,3.007,Day,2.667,0,33.3,21.4,85.7,0,0,0,100,7.7,0,91.68,0,0,0,2941.25,79.286,1.429,0,0,16.519,0,0,0
23,Yes,17336.125,0.64,Day,10.667,0,21.117,0,14.033,27.2,0,73.3,2.35,60.05,21.425,6.267,20.1,0,31.6,61594.375,1507.375,7,2,8.5,9.127,0,7.273,17
23,No,9382.25,1.153,Day,97,0,21.9,2.8,0,16.65,0,0,56.3,24.45,0,4.9,0,0,66.7,58154.714,433.571,6.75,0,0,64.238,0,0,0
23,No,1432.25,3.232,Day,0,0,79.167,0,0,0,0,0,81.25,0,0,0,0,0,0,16558.75,216.75,1.5,0,0,0,0,0,0
23,No,638,0,Early,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,7371,77,1,0,0,25,0,0,0
23,Yes,4878.167,1.166,Early,9.857,0,51.35,0,25,0,0,0,55.68,77.79,18.85,75.6,0,0,0,11077.4,1644.417,2.583,0,0,33.7,0,0,0
23,No,1970,0,Day,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3468,254,1,0,0,31.25,0,0,0
23,Yes,8146.4,0.823,Day,41.1,0,15.267,0,18.58,27.45,0,0,66.6,10.7,0,12.22,46.613,0,50,35269.444,4294.2,5.6,2,7,47.187,0,8.037,3.5
23,Yes,2498.125,2.693,Day,4.4,0,0,0,100,59.25,0,0,59.94,46.333,0,66.7,0,0,0,7717.625,318.667,1.75,0,0,27.5,0,0,0
23,Yes,24127.2,0.415,Night,9.2,0,65.3,8.3,75.463,10.233,0,0,25.5,20.85,0,1,37.9,6.2,40,41777.5,494.4,5.5,0,0,8.134,0,0,0
23,Yes,3249,0,Day,4,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2419,623.5,1,0,0,18.182,0,0,0
23,No,1450.2,2.01,Day,9,0,89.6,0,0,56.25,0,0,59.4,0,0,0,0,0,0,2637.2,430.4,1,0,0,107.143,0,0,0
23,No,2047,0,Day,14,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1142,142,2,0,0,66.667,0,0,0
117,No,8949.833,0.372,Early,45,0,3.5,0,2.7,0,27.1,94.367,0,0.5,0,0,0,0,100,29284.167,563.167,1.667,3.5,52,46.632,19.689,53.886,14.857
23,Yes,10248,0.3,Day,7,0,0,0,0,0,0,74.2,25.8,0,0,0,0,0,0,7893,1265,3,0,0,10.606,0,0,0
23,No,1757,1.037,Day,8,0,0,0,0,4.9,91.767,0,14.8,0,0,0,0,0,0,49810.286,1289.143,2,0,0,27.119,40.678,0,0
23,Yes,11975.25,0.44,Day,7.3,0,25.569,6.5,26.044,11.567,0,0,27.1,22.438,3.5,23.143,16.98,0,4.2,11302.083,701.5,9.833,0,0,9.329,0,0,0
23,No,11733,0.134,Day,13,0,0,0,88.3,0,11.7,0,0,0,0,0,0,0,0,2449,1460,6,0,0,11.712,0,0,0
23,Yes,214.5,1.773,Day,19.375,0,12.25,0,47.5,0,0,0,3.4,76.25,95.35,0,0,0,0,8818.889,57.75,4.5,0,0,88.571,0,0,0
23,Yes,1953.333,1.381,Day,1,0,2.9,0,0,0,89.55,0,0,4.1,0,1.4,35.96,0,33.3,8448.889,643.222,2.222,0,0,3.422,6.844,0,0
23,Yes,4936.909,0.815,Day,15.8,0,21.6,5.4,21.4,10.7,0,93.491,3.6,0,0,0,8.9,0,10,114089.273,624,6,3,25,26.057,0,41.229,16.667
117,No,2989,0.88,Early,13.571,0,28.25,5.45,2.7,22.733,37.883,27.4,10.5,0,51.7,9.233,34.7,0,38.5,13212.286,1067.571,4.857,0,1,34.545,5.091,2.545,0
23,Yes,5244.727,0.924,Day,12,0,19.65,0,37.833,68.236,0,0,24.529,36.35,0,0,11.833,0,0,13288,204.364,3.545,0,0,29.797,0,0,0
23,No,5212.75,0.949,Day,13.5,0,2.1,0,0,83,0,0,0,100,0,0,65.95,0,75,83911.5,1408.75,2.25,0,0,40,0,0,0
23,No,1312,0,Early,39,0,0,0,0,79.6,0,0,20.4,0,0,0,0,0,0,2202.5,409.5,5,0,0,79.592,16.327,0,0
23,Yes,1917,0,Day,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,33.333,0,0,0
23,No,714,0,Night,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,652,28,1,0,0,16.667,0,0,0
23,No,4308.5,1.753,Day,4.5,0,75,0,0,0,0,0,0,62.5,0,0,0,0,0,3331.333,373,2.5,0,0,16.071,17.857,0,0
23,Yes,2847,0,Day,17,0,0,0,1.9,0,0,0,98.1,0,0,0,0,0,100,2273,472,3,0,0,32.075,0,0,0
23,No,313,0.688,Early,15,0,5,0,0,0,0,0,85,10,0,0,0,0,0,18534,263,3,0,0,75,0,0,0
23,Yes,32900.273,0.361,Night,5.875,0,1.7,20.6,23.75,15.95,52.3,89.092,2.325,19.8,0,0,3.15,0,72.7,139840.909,439.727,2.545,1.5,10.444,3.501,0,6.224,15.667
23,No,6448.571,0.186,Early,195.571,0,3.9,0,0,1.5,92.557,0,12.1,4.367,0,8.1,2.7,0,37.5,29905.286,2594,2.857,0,0,78.05,12.771,0,0
23,Yes,14365,0.103,Day,33,0,0,0,100,0,0,0,0,0,0,0,0,0,0,14736,67.333,1,0,0,34.737,0,0,0
85,Yes,8653,3.439,Day,17.333,0,0,43,36.2,55.9,0,0,2.4,1.3,59.133,0,0,0,0,13414.4,623.8,4.2,0,0,29.478,0,0,0
85,No,924,0,Day,2,0,0,0,62.5,0,0,0,0,37.5,0,0,0,0,0,1032,227,2,0,0,25,0,0,0
23,Yes,6156.1,0.899,Day,6.875,0,15.72,5.05,27.3,20.85,72.1,0,39.2,41.744,0,52.933,10.85,0,21.4,7623.6,1475.5,6.7,0,0,11.477,0,0,0
23,No,2630,2.497,Day,12.5,0,0,40.7,59.3,100,0,0,98.925,4.3,100,0,0,0,0,2658.75,330.333,3.143,0,0,54.012,0,0,0
53,Yes,42654.667,0.162,Night,20.167,0,3.65,0,14.8,10.8,1.1,88.556,0,0,0.3,2.825,9.714,0,43.6,139336.417,9554.167,19.667,2.636,77.917,7.629,24.506,29.477,32.241
85,No,3105,3.129,Night,12.5,0,5.8,0,15.8,0,85.92,6.55,52.9,9.1,0,0,10.4,0,50,1137.75,294.5,2.667,1,9,46.875,101.25,33.75,9
23,No,4499.667,0.912,Day,6,0,97.5,34.2,0,0,0,0,33.3,0,0,3.3,0,0,0,7428.333,734.667,2,0,0,15.789,0,0,0
23,No,875.5,1.808,Early,32,0,0,0,0,0,0,0,100,0,0,0,100,0,0,2211.5,284.667,1,0,0,168.421,0,0,0
23,No,990,3.528,Early,31,0,100,0,0,100,0,0,0,0,0,0,0,0,0,1735,302,1,0,0,206.667,6.667,0,0
23,No,5353.5,1.455,Day,18,0,0,0,0,79.4,0,0,100,0,5.9,0,14.7,0,60,11843,501,2.5,0,0,52.174,0,0,0
53,No,1151,0,Day,1,0,0,0,5,0,95,0,0,0,0,0,0,0,0,0,0,2,0,3,5,10,15,0
23,Yes,13757,0.735,Day,13.2,0,8.75,0,67.65,15.8,0,0,45.5,5.6,29.6,56.84,29,0,25,21064,601.875,2.5,0,0,18.144,0,0,0
23,No,10177,0.299,Day,34.333,0,0,0,27,13.2,0,0,25.667,0,0,0,42.933,0,50,108840,4924,10.667,0,0,38.722,0,0,0
23,Yes,2428,5.592,Day,23,0,40,0,34.7,0,0,0,0,0,0,65.3,80,0,0,1641.4,55,2.333,0,0,123.214,0,0,0
23,No,2699.75,0.69,Night,32.5,0,0,0,0,31.7,68.35,0,74.2,0.3,0,20.4,0,0,0,2046.25,2081.8,2,2,2,27.719,46.908,1.706,1
23,No,860.333,2.433,Day,0,0,65.4,0,0,0,0,0,0,0,0,0,51.9,0,100,1414,177.667,1.667,0,0,0,0,0,0
23,No,23495,0.284,Day,14,0,11.6,1.7,0,59.5,0,0,6.4,12.1,8.7,0,0,0,0,31759,14930,13,4,15,8.092,0,8.671,3.75
23,Yes,9993,0,Day,35,0,0,0,48.6,0,0,0,51.4,0,0,0,0,0,0,88410,5167,5,0,0,48.611,0,0,0
23,No,21667,0.121,Early,16,0,0,0,1.8,94.9,0,0,0,0.7,0,0,2.6,0,69.2,18967,9689,53,0,0,5.882,0,0,0
23,No,8369.5,7.005,Day,16,0,0,0,0,78.35,0,43.3,0,0,0,0,0,0,0,10425,8131.5,9.5,0,48,32.653,0,97.959,0
23,Yes,6336.6,1.041,Day,32,0,0.7,0,67.033,55.3,52.4,20.767,60.667,16.35,0.7,3.6,76.575,0,20.8,13412.889,882,6.3,1,13,58.716,31.804,23.853,26
23,No,218,0,Day,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,381,498,1,0,0,0,0,0,0
23,Yes,9771,1.428,Day,24.25,0,0,0,0,51.175,78.8,0,0,0,1.4,0,0,0,0,146002.5,2200.714,2.4,0,0,25.798,171.277,0,0
23,No,1850,0.141,Early,13.5,0,25,0,0,100,0,0,75,0,0,0,0,0,0,5285.5,870,3,0,0,52.941,0,0,0
23,No,12511.875,0.911,Day,58.5,0,31.95,0,28.8,22.7,41.638,0,17.4,11.267,25.2,18.775,26.45,0,20,25525,1883.125,6.875,0,0,45,11.692,0,0
23,Yes,11737,0.479,Night,83.5,0,11.4,0,50.65,41.75,0,0,3.8,0,0,0,0,0,0,7760.333,1818.667,5.5,0,0,59.643,0,0,0
53,No,4196.75,1.775,Day,40.667,0,2.9,0,0,36.4,0,0,0,74.767,0,100,0,0,0,8566.6,972.333,4,0,0,35.83,0,0,0
23,No,15995.333,0.234,Day,204.375,0,2.9,0.7,3.9,12.567,0,87.878,3,3.233,0,2.95,5.6,0,108.1,20171,6454.778,5.667,6,42.286,68.353,0.669,14.142,49.333
23,No,3595,1.455,Day,0,0,16.7,0,0,0,0,0,0,0,0,0,83.3,0,0,1908,32,4,0,0,0,0,0,0
23,Yes,14968.273,0.412,Day,31.111,0,18.65,19.75,28.65,39.257,0,30.15,5.375,28.07,25.96,32.8,5.6,0,70.4,22056.4,2740.2,7,7.5,57.8,19.702,0,36.603,9.633
23,Yes,157.333,9.334,Day,0,0,52.267,0,0,17.9,0,0,68.4,0,0,0,35.25,0,28.6,18428.667,301,8,2,45,0,36,540,22.5
23,No,40134,0.206,Day,1211.5,0,0,0,0,98.933,0,0,50.75,0.4,0,1.3,0,0,0,57732.667,31689.4,52.75,0,0,90.971,0,0,0
53,No,5644.833,1.449,Day,25,0,13.25,0,0,0,0,73.833,25.4,31.05,0,43.9,66.4,0,13.6,30554.167,2285.25,2.167,0,1,55.97,0,2.239,0
53,Yes,3016.909,0.523,Night,68.909,0,0,1,0,0.6,94.257,7.9,2,6.1,40.1,0,3.475,0,15.8,10561.727,1480.182,2,0,0,62.541,55.817,0,0
23,No,2324.2,1.456,Day,7.667,0,70.267,0,0,48.275,0,0,57.7,19.25,0,0,0,0,0,2843,721.4,3,0,0,47.325,0,0,0
53,Yes,3381,1.336,Day,12.75,0,0,0,0,62.86,0,69.8,39.378,43.425,0,2.35,0,0,0,13645.778,1010.889,2.778,0,0,35.092,0,0,0
